,sent,id,tid,airline,rtag,tweet
1492,,78823,5.59E+17,SouthWest,lW?u8x48>Tha,Hoping my @SouthwestAir flight out of NY isn't cancelled tomorrow #SouthwestAirlines
1493,,78825,5.59E+17,JetBlue,lW?u8x48>Tha,Commuting on @JetBlue from PHX to JFK and the crew working flight 136 tonight is awesome! Never had a bad experience😊 #fa #commuter #jfk
1494,,78826,5.59E+17,Delta,lW?u8x48>Tha,"@DeltaAssist Your website just took $1,013.70 from my account and did not give me the ticket. I never even hit confirm! I need help now!"
1495,,78827,5.59E+17,Delta,lW?u8x48>Tha,@DeltaAssist your @Delta app is so much #fail http://t.co/9hzoLy0oVD
1496,,78829,5.59E+17,American,lW?u8x48>Tha,@tmount @AmericanAir How many times do those airlines get egg on their face when problems delay service entry? Why promise when unsure?
1497,,78830,5.59E+17,American,lW?u8x48>Tha,"@stoptroi hey, @AmericanAir IF YOU HAVE A BROKEN SEAT"
1498,,78831,5.59E+17,SouthWest,lW?u8x48>Tha,"Just lost $220 on a flight to see @brahjjmahal, It turns out I had to come home from college anyway to undergo major surgery. @SouthwestAir"
1499,,78832,5.59E+17,VirginAmerica,lW?u8x48>Tha,everyone should try flying @VirginAmerica. have you seen their security/on boarding video? fucking amazing.
1500,,78833,5.59E+17,American,lW?u8x48>Tha,@AmericanAir unacceptable. and infuriating.
1501,,78834,5.59E+17,VirginAmerica,lW?u8x48>Tha,Bravo to @VirginAmerica workers @flyLAXairport. Making the boarding area fun during a delay with oldest penny in the bag. #IHaveNoChange
1502,,78835,5.59E+17,United,lW?u8x48>Tha,@JamesFallows after a recent 23 hr trip fr Logan to Honolulu on @united my sister said NEVER again on Untied Airlines...
1503,,78836,5.59E+17,American,lW?u8x48>Tha,@JohnnyJet @AmericanAir  the weather could be gone by tomorrow.  Why cancel flights if they don't need to?
1504,,78837,5.59E+17,American,lW?u8x48>Tha,"@AmericanAir why's it more expensive to travel out of the US than in to it,  on the Same exact routes???? The hell game y'all playing? &gt;=("
1505,,78838,5.59E+17,American,lW?u8x48>Tha,"@JohnnyJet @AmericanAir People can plan for adverse weather and leave earlier, no?"
1506,,78839,5.59E+17,JetBlue,lW?u8x48>Tha,The real question is why @JetBlue cancelled my flight when there's not a single flake of snow on the ground #sad
1507,,78840,5.59E+17,United,lW?u8x48>Tha,@United last minute flight cancellation because of sick crew member that's business continuity failure. 2h to reach ticket desk: mgmt fail
1508,,78841,5.59E+17,American,lW?u8x48>Tha,@manofmanychins @AmericanAir @DLoesch  I was a Sharpie... you  know- PERMANANT.   That could do some real damage.  Not.
1509,,78842,5.59E+17,American,lW?u8x48>Tha,I NEVER do this...but @AmericanAir...never again!!!
1510,,78843,5.59E+17,American,lW?u8x48>Tha,@AmericanAir had 24hr delay Oct offered €600 comp but daughter on same flight with school.Can I claim her comp if I didn't book hers -I paid
1511,,78844,5.59E+17,American,lW?u8x48>Tha,"@carlokuhrt no, a bullet that looks like a pen is bad.. A pen that looks like bullet is harmless #headshake @AmericanAir @DLoesch"
1512,,78845,5.59E+17,United,lW?u8x48>Tha,"Sitting on tarmac awaiting @united pilots to settle on a flight plan.  My app updates and says we're flying through Canada. WTF, eh? #delay"
1513,,78846,5.59E+17,Delta,lW?u8x48>Tha,@TravellingMcDs @Cheerios47 It's a known problem with @DeltaAssist 's system. http://t.co/VWZrZu9nvC
1514,,78847,5.59E+17,American,lW?u8x48>Tha,"O @SpiritAirPR, only cancelled flight to NYC...now we're on @AmericanAir #neveragain"
1515,,78848,5.59E+17,American,lW?u8x48>Tha,My deepest apologies for cheating on you @AmericanAir I vow to never hurt you again. #Payback @FlyFrontier
1516,,78849,5.59E+17,American,lW?u8x48>Tha,@CalumMorrison3 @AmericanAir shameful
1517,,78850,5.59E+17,American,lW?u8x48>Tha,@JohnnyJet @AmericanAir Did USAir use to issue waivers in similar conditions in the past?
1518,,78851,5.59E+17,United,lW?u8x48>Tha,"@united waited home all Friday, I just got my bags (7 am on Saturday) 36 hours after landing AND the driver cussed at me.... #premiersilver"
1519,,78852,5.59E+17,VirginAmerica,lW?u8x48>Tha,@accidentalflyer @SouthwestAir @VirginAmerica ... And now you've cancelled the 840 that I got up for. Refusing to reimburse us anything...
1520,,78853,5.59E+17,Delta,lW?u8x48>Tha,@DeltaAssist stuck on MDT to ATL. Will be tight connection. Am diamond medallion. Can possible driver help be alerted? DL 2174960357
1521,,78854,5.59E+17,JetBlue,lW?u8x48>Tha,"@JetBlue on flight1922 to Boston later. Still not canceled what time would u cancel, if so I need to rebook asap"
1522,,78855,5.59E+17,VirginAmerica,lW?u8x48>Tha,Flight home from JFK is delayed not due to the snow but because the co-pilot is late to work. @VirginAmerica #BeOnTime #virginamerica
1523,,78856,5.59E+17,SouthWest,lW?u8x48>Tha,"@SouthwestAir arrived at the service desk in ATL, flight cancelled for a 2nd time. 45min on hold with no answer. You are horrific."
1524,,78857,5.59E+17,American,lW?u8x48>Tha,remind me to never book a flight with @UnitedAirways / @AmericanAir ever again.
1525,,78858,5.59E+17,VirginAmerica,lW?u8x48>Tha,@VirginAmerica flight was supposed to leave 20 min ago. Your first officer is still not even in the terminal.
1526,,78860,5.59E+17,American,lW?u8x48>Tha,"@AmericanAir on the tarmac for 1+ hr in 1st class AA2451 LGA-MIA, and the FAs are chatting and watching videos while we have no water"
1527,,78861,5.59E+17,American,lW?u8x48>Tha,@AmericanAir sitting on Tarmac at BNA. Only one deice working. Might miss flight to San Juan! HELP
1528,,78862,5.59E+17,JetBlue,lW?u8x48>Tha,@JetBlue 1.5 hours still on runway waiting to take off at jfk
1529,,78863,5.59E+17,United,lW?u8x48>Tha,Credit @united for finding a way to maximize their profits and the number of miserable customers per flight :( #Cramped #EconomyPlusEmpty
1530,,78864,5.59E+17,Delta,lW?u8x48>Tha,@DeltaAssist 31 days since I flew on Christmas Day had diabolical service. Still no response your up to 30days comment didn't work#noprideDA
1531,,78865,5.59E+17,United,lW?u8x48>Tha,lol @united just cancelled every single one of our nine flights in the next month for no reason
1532,,78866,5.59E+17,Delta,lW?u8x48>Tha,.@DeltaAssist not sure how I pay to upgrade w/early boarding and remain in Zone 3. Ridiculous.
1533,,78867,5.59E+17,United,lW?u8x48>Tha,@sezdra @united united is truly shit
1534,,78868,5.59E+17,Delta,lW?u8x48>Tha,@DeltaAssist - have an large issue.  Rollover MQMs came through TREMENDOUSLY incorrectly.  Please PM me.
1535,,78869,5.59E+17,Delta,lW?u8x48>Tha,.@DeltaAssist @Delta how is this even a price point?  A flight with a connection in coach for 1800?  Thieves. http://t.co/TGa17kXCYp
1536,,78870,5.59E+17,American,lW?u8x48>Tha,@weirdlynn @AmericanAir @SpiritAirlines and make sure you have lots of time planes delayed over 8 Hrs yesterday
1537,,78871,5.59E+17,American,lW?u8x48>Tha,"Kinda messy here today at LGA, but who cares? @AmericanAir  Admirals Club has @Chobani Best club upgrade ever. http://t.co/MJs11zd9HY"
1538,,78872,5.59E+17,United,lW?u8x48>Tha,"John O from @united Pittsburgh is literally their only competent employee, shame the rest are a bag of dicks #hetherealmvp"
1539,,78873,5.59E+17,American,lW?u8x48>Tha,@mboute @AmericanAir I thing #DIGICEL service is worst than #americanairlines #sorry
1540,,78874,5.59E+17,Delta,lW?u8x48>Tha,@TheMikeIverson @Delta @DeltaAssist @DeltaPoints a whole week? seems ridiculous.
1541,,78875,5.59E+17,Delta,lW?u8x48>Tha,@Catfish293 @DeltaAssist @Delta what a rip off
1542,,78876,5.59E+17,United,lW?u8x48>Tha,@sezdra @united holy shit guys
1543,,78877,5.59E+17,United,lW?u8x48>Tha,@united Sitting at #LGA waiting for deicing - more than an hour delayed.  Plane has been at gate all night. #poorplanning #thinkahead
1544,,78878,5.59E+17,United,lW?u8x48>Tha,It's literally 90 degrees on the back of this plane. Sweaty mess. People getting overheated...Blasting hot air!@united
1545,,78879,5.59E+17,JetBlue,lW?u8x48>Tha,"@JetBlue switched flight to tonight, have email confirming--yet my conf says invalid &amp; the seats are still avail when I look online. Help?"
1546,,78880,5.59E+17,JetBlue,lW?u8x48>Tha,@JetBlue Why do we need to wait for 1 Flt Attend to even start boarding?
1547,,78881,5.59E+17,Delta,lW?u8x48>Tha,@DeltaAssist The damage is already done. She forced me to sit in a non-aisle seat even though it is difficult for me to transfer #painful
1548,,78882,5.59E+17,American,lW?u8x48>Tha,"The #friendlyskies are angry, punishing my my carrier switch to @AmericanAir - falling on upgrade list by the minute :("
1549,,78883,5.59E+17,United,lW?u8x48>Tha,@Tincupchalice14 Oh so very. Really ridiculous that they didn't approach you about changing flights at the first hint of a problem. @united
1550,,78884,5.59E+17,Delta,lW?u8x48>Tha,"@DeltaAssist missing a bag transferred from another intl carrier, had to leave w/o it. Not sure what to do"
1551,,78885,5.59E+17,American,lW?u8x48>Tha,@Rhymestyle @TmarTn @AmericanAir AA sucks.
1552,,78886,5.59E+17,United,lW?u8x48>Tha,@united 15min and waiting to get off the plane we need 2 talk cause my is about to be wasted dtw2nwk.. #jetwaybroken http://t.co/7CxPfSTovR
1553,,78887,5.59E+17,United,lW?u8x48>Tha,@united Another flight with LiveTV didn't work in 1st class + also may miss connecting flight at IAH.
1554,,78888,5.59E+17,American,lW?u8x48>Tha,"@AmericanAir 7:30 flight out/Nashville, sitting/waiting for de-icing. 10:49 connect in DFW in jeopardy of missing to Jackson Hole."
1555,,78889,5.59E+17,JetBlue,lW?u8x48>Tha,"@SouthwestAir flight this morning was CANCELLED, other airlines on-time or delayed Switched to @JetBlue tonight, that's why i'm in TrueBlue!"
1556,,78890,5.59E+17,SouthWest,lW?u8x48>Tha,"@SouthwestAir flight this morning was CANCELLED, other airlines on-time or delayed Switched to @JetBlue tonight, that's why i'm in TrueBlue!"
1557,,78891,5.59E+17,American,lW?u8x48>Tha,@AmericanAir Been waiting over 7 weeks and still no refund.  I need to know why not!
1558,,78892,5.59E+17,American,lW?u8x48>Tha,There is nothing like getting called a liar by customer service @AmericanAir top notch I must say.
1559,,78893,5.59E+17,United,lW?u8x48>Tha,Paid @United $250 to get an overweight additional bag from Newark to Beirut. And the bag was never loaded in Newark. #onlyhaveonepairofpants
1560,,78894,5.59E+17,American,lW?u8x48>Tha,@AmericanAir @danweb_uk Suck it up Webster...I have your 2 arguing kids to look after! http://t.co/Zuk13z1yed
1561,,78895,5.59E+17,United,lW?u8x48>Tha,@STEVEBURTONWBZ @cbsboston can you ask them to do mine next? #stillwaiting @united http://t.co/6jPyhH31DH
1562,,78896,5.59E+17,United,lW?u8x48>Tha,"@JWoodJourno @united if you're looking to buy more pants, don't go to Akil Bros. Dad swears by it but God is it shit!"
1563,,78898,5.59E+17,American,lW?u8x48>Tha,#Fails #Sucks @AmericanAir_666 @AmericanAir: #DeathValley may make you come alive. Visit this #winter &amp; score de... http://t.co/PoJmBIfhSO
1564,,78899,5.59E+17,VirginAmerica,lW?u8x48>Tha,@VirginAmerica airline texts :10pm flight departs 9am /6am:departs 8am RUSH DONT MISS FLIGHT 7am: departs 9am.ðŸ˜±ðŸ˜±ðŸ˜±unhappy
1565,,78900,5.59E+17,United,lW?u8x48>Tha,Go fuck yourself @United your customer service is a joke #unitedsucks I will never fly you again
1566,,78901,5.59E+17,Delta,lW?u8x48>Tha,Ack! Help me @DeltaAssist ! Just got a pop up on flight that's not supposed to be till Mon! #ugh
1567,,78902,5.59E+17,JetBlue,lW?u8x48>Tha,"All the times I wished the @JetBlue gates at DCA were in the bigger terminals, I really kind of miss the old one. #nostalgia"
1568,,78903,5.59E+17,Delta,lW?u8x48>Tha,@DeltaAssist already rebooked.  Cancelled last night out of CAE
1569,,78904,5.59E+17,American,lW?u8x48>Tha,@AmericanAir @wingoz they mess up your flight to?
1570,,78905,5.59E+17,American,lW?u8x48>Tha,@AmericanAir: This ExecPlat very unhappy w/ increase to 120 segments for ExecPlat &amp; change/runaround on int'l Systemwide Upgrades. #notgood
1571,,78906,5.59E+17,United,lW?u8x48>Tha,@united Hey musicians don't fly United with your instrument unless you want it destroyed by their baggage mishandlers.
1572,,78907,5.59E+17,SouthWest,lW?u8x48>Tha,"@SouthwestAir When flights are cancelled, why not open policy to other airports in region without $$? EWR cancelled, but PHL avail to SLC"
1573,,78908,5.59E+17,United,lW?u8x48>Tha,"@uwcu @united Verified by @Visa just cost me $30, plane ticket price went up while messing with it. Also, still don't have a ticket."
1574,,78909,5.59E+17,American,lW?u8x48>Tha,@AmericanAir delaying because of deicing. Does it look like that layover will be affected/can you ensure me the LA plane will wait?
1575,,78910,5.59E+17,American,lW?u8x48>Tha,"Just lost $220 on a flight to see @brahjjmahal, It turns out I had to come home from college anyway to undergo major surgery. @AmericanAir"
1576,,78911,5.59E+17,Delta,lW?u8x48>Tha,@DeltaAssist I would hate to drop something down there
1577,,78912,5.59E+17,American,lW?u8x48>Tha,Never ever ever fly @AmericanAir or @USAirways
1578,,78913,5.59E+17,American,lW?u8x48>Tha,"@AmericanAir, your delayed flight cost us a missed connection and ~$650 in change fees.  Please respond to our freq flyer e-mail. #Stuck"
1579,,78914,5.59E+17,American,lW?u8x48>Tha,@Edwerderespn @wingoz @AmericanAir always problems
1580,,78915,5.59E+17,JetBlue,lW?u8x48>Tha,"@JetBlue Surprising our kids with a @Disney cruise, leaving DCA Monday. Expectibg snow that day, got any advice? Would hate to miss the trip"
1581,,78916,5.59E+17,American,lW?u8x48>Tha,@Edwerderespn @wingoz @AmericanAir No problems with American? That's gotta be a first
1582,,78917,5.59E+17,American,lW?u8x48>Tha,@MattBednarsky @americanair You want a whole plane to wait just for you?
1583,,78918,5.59E+17,AlaskaAir,lW?u8x48>Tha,Can't lie. I like the retro design on @AlaskaAir. http://t.co/aC6i5b6qHk
1584,,78919,5.59E+17,JetBlue,lW?u8x48>Tha,@JetBlue Been there. Done that.  Could have left Fri. Very bad alternatives for Sun. GREEDY JetBlue.
1585,,78920,5.59E+17,SouthWest,lW?u8x48>Tha,@SouthwestAir So..did you want my L &amp; F report number to assist in the location of my lost and found item? Can anyone actually help me?
1586,,78921,5.59E+17,United,lW?u8x48>Tha,@united why post sign if you're not going to honour ppl's status? Rude agent didn't help &amp; almost missed flight #HPN http://t.co/JNQmQBMHwa
1587,,78922,5.59E+17,Delta,lW?u8x48>Tha,"@DeltaAssist the person I just spoke to was most unpleasant and actually really just bummed me out about your brand, as a platinum member"
1588,,78923,5.59E+17,American,lW?u8x48>Tha,@AmericanAir = oldest fleet in the industry.  2 planes both have maintenance issues.  Way too often.  #timetoupgrade #horribleexperience
1589,,78924,5.59E+17,American,lW?u8x48>Tha,@AmericanAir Delayed flight then an overnight cancellation.  Lose your bags when they finally get you out of town the next day? You bet.
1590,,78925,5.59E+17,United,lW?u8x48>Tha,"@united yes its easyâ€¦just look at http://t.co/XoKUDbMXoq and copy what they do. everything about your design, IA, look and feel is bad."
1591,,78926,5.59E+17,SouthWest,lW?u8x48>Tha,".@SouthwestAir my wife and I are both @Chase RR Premier cardholders, but she never gets the  yearly drink tickets in the mail. Any reason?"
1592,,78927,5.59E+17,United,lW?u8x48>Tha,@united where did my money go? Every time I call I get a different answer. This sucks
1593,,78928,5.59E+17,United,lW?u8x48>Tha,"Hey @united you are literally the worst airline in history, Jesus Christ its like you don't want people to fly with you #pray4bankruptcy"
1594,,78929,5.59E+17,SouthWest,lW?u8x48>Tha,@SouthwestAir  Pilot said connecting flights would wait but they did not. Seriously - they could not wait 5 minutes.  Truly disappointing
1595,,78930,5.59E+17,American,lW?u8x48>Tha,"@AmericanAir THE worst. I will NEVER fly with you again. Poor poor customer service. I am so furious, I really hope to speak with someone"
1596,,78931,5.59E+17,AlaskaAir,lW?u8x48>Tha,@AlaskaAir Like seriously???????? My Baggage since 3 days ago!!!! Last place I saw it was in #Seattle. #PissedPassenger Not good enough
